Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Indicator,Region Name,Year_Units,RT_m,Population,Population_male,Population_female,GDP_per_capita
Lung,Female,Incidence,2022,34.80686329,68.99934774,4.395623377,128,Iceland,Total density per million population: Radiotherapy units,Europe,2017,8.8,380356.0,194847.0,185508.0,76350.4550416502
Lung,Male,Incidence,2015,9.065483731,8.604565897,1.110938258,908,India,Total density per million population: Radiotherapy units,South-East Asia,2010,0.41,1328024498.0,686298736.0,641725761.0,1583.99815907985
Lung,Female,Incidence,2015,4.382065665,4.600805668,0.532373088,445,India,Total density per million population: Radiotherapy units,South-East Asia,2010,0.41,1328024498.0,686298736.0,641725761.0,1583.99815907985
Lung,Male,Incidence,2015,30.47984347,57.0114728,3.607409272,6744,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Lung,Male,Mortality,2015,21.72411701,42.19772445,2.45301701,4991,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Lung,Male,Mortality,2018,20.06517911,40.37861794,2.277937524,5003,Australia,Total density per million population: Radiotherapy units,Western Pacific,2013,4.03,25119706.0,12465559.0,12654146.0,57410.1737346009
Lung,Male,Mortality,2022,17.90943848,39.87685976,1.970590578,5147,Australia,Total density per million population: Radiotherapy units,Western Pacific,2017,9.29,26200984.0,13000471.0,13200513.0,65169.5191118657
Lung,Female,Incidence,2015,21.85407172,42.19380772,2.741417343,5058,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Lung,Female,Mortality,2015,14.08991107,29.0115156,1.672645953,3478,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Lung,Female,Mortality,2018,13.13160136,28.60883969,1.554441667,3597,Australia,Total density per million population: Radiotherapy units,Western Pacific,2013,4.03,25119706.0,12465559.0,12654146.0,57410.1737346009
Lung,Female,Mortality,2022,12.2033846,29.80538322,1.387339288,3904,Australia,Total density per million population: Radiotherapy units,Western Pacific,2017,9.29,26200984.0,13000471.0,13200513.0,65169.5191118657
Lung,Male,Incidence,2015,36.5077379,60.05907535,4.28459751,1392,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Lung,Male,Mortality,2015,26.46499848,44.83277547,3.04103854,1043,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Lung,Male,Mortality,2018,23.582532,42.64438273,2.814265875,1029,Ireland,Total density per million population: Radiotherapy units,Europe,2013,3.89,4872556.0,2412979.0,2459577.0,80804.1123164826
Lung,Male,Mortality,2022,21.6354594,42.96320421,2.46996042,1087,Ireland,Total density per million population: Radiotherapy units,Europe,2017,11.14,5110016.0,2530072.0,2579943.0,105190.685952731
Lung,Female,Incidence,2015,27.97170399,48.60617982,3.622116679,1152,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Lung,Female,Mortality,2015,17.53099319,33.03783063,2.064122274,785,Ireland,Total density per million population: Radiotherapy units,Europe,2010,4.03,4702487.0,2326423.0,2376064.0,64250.1385181257
Lung,Female,Mortality,2018,16.01705816,32.16000803,1.901722258,791,Ireland,Total density per million population: Radiotherapy units,Europe,2013,3.89,4872556.0,2412979.0,2459577.0,80804.1123164826
Lung,Female,Mortality,2022,15.49539922,33.99299248,1.878760328,877,Ireland,Total density per million population: Radiotherapy units,Europe,2017,11.14,5110016.0,2530072.0,2579943.0,105190.685952731
Lung,Male,Incidence,2015,31.10140291,39.19838815,3.871924113,1628,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Lung,Male,Mortality,2015,23.43000812,30.28965304,2.885481519,1258,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Lung,Male,Mortality,2018,20.51237624,28.27137342,2.414729473,1246,Israel,Total density per million population: Radiotherapy units,Europe,2013,3.36,8510067.0,4224242.0,4285825.0,42362.6652754196
Lung,Male,Mortality,2022,17.595791,25.5444678,2.127540772,1213,Israel,Total density per million population: Radiotherapy units,Europe,2017,5.08,9103151.0,4528556.0,4574595.0,54949.621556429
Lung,Female,Incidence,2015,14.72763221,22.19110421,1.800442769,938,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Lung,Female,Mortality,2015,9.371771282,15.75617011,1.068058335,666,Israel,Total density per million population: Radiotherapy units,Europe,2010,3.5,8052908.0,3990883.0,4062026.0,36213.1041481958
Lung,Female,Mortality,2018,8.402232642,14.7917128,0.9481811894,662,Israel,Total density per million population: Radiotherapy units,Europe,2013,3.36,8510067.0,4224242.0,4285825.0,42362.6652754196
Lung,Female,Mortality,2022,7.729238187,13.57891554,0.9625051238,653,Israel,Total density per million population: Radiotherapy units,Europe,2017,5.08,9103151.0,4528556.0,4574595.0,54949.621556429
Lung,Male,Incidence,2015,37.31205113,82.05635643,4.626220844,1088,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Lung,Male,Mortality,2015,31.3819322,82.78785112,3.646213723,24405,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Lung,Male,Mortality,2018,28.60619721,80.9056103,3.286757422,23579,Italy,Total density per million population: Radiotherapy units,Europe,2013,6.41,60277499.0,29379159.0,30898339.0,34904.1081923834
Lung,Female,Incidence,2015,14.39727461,32.73900551,1.797587031,456,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Lung,Female,Mortality,2015,10.71332631,30.62240078,1.286901165,9570,Italy,Total density per million population: Radiotherapy units,Europe,2010,6.54,60575316.0,29403014.0,31172302.0,30639.8829751432
Lung,Female,Mortality,2018,10.99581751,33.3708658,1.334803763,10256,Italy,Total density per million population: Radiotherapy units,Europe,2013,6.41,60277499.0,29379159.0,30898339.0,34904.1081923834
Lung,Male,Incidence,2015,46.45508995,135.1065802,5.47385134,7289,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Lung,Male,Mortality,2015,26.25020374,87.18223084,2.820704447,53201,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Lung,Male,Mortality,2018,23.68225795,86.67441601,2.541025047,52399,Japan,Total density per million population: Radiotherapy units,Western Pacific,2013,7.17,126913432.0,62016416.0,64897017.0,39751.1330982711
Lung,Female,Incidence,2015,18.42667518,59.68858131,2.224781168,3450,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Lung,Female,Mortality,2015,7.55563035,32.92400962,0.8080686722,21169,Japan,Total density per million population: Radiotherapy units,Western Pacific,2010,7.19,127275872.0,62204439.0,65071433.0,34960.6393843385
Lung,Female,Mortality,2018,7.137929815,34.38783128,0.7590408333,21927,Japan,Total density per million population: Radiotherapy units,Western Pacific,2013,7.17,126913432.0,62016416.0,64897017.0,39751.1330982711
Lung,Male,Incidence,2015,37.07314972,72.30893935,4.816706817,3058,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Lung,Male,Mortality,2015,27.59003054,56.54881141,3.542133163,2396,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Lung,Male,Mortality,2018,26.88216607,57.10151513,3.436960107,2483,Austria,Total density per million population: Radiotherapy units,Europe,2013,5.41,8841650.0,4348396.0,4493255.0,51194.0749841299
Lung,Male,Mortality,2022,22.59982247,52.9737782,2.832824854,2363,Austria,Total density per million population: Radiotherapy units,Europe,2017,8.44,9064677.0,4460698.0,4603980.0,52336.7725223758
Lung,Female,Incidence,2015,21.41665159,44.20009531,2.746907079,1945,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Lung,Female,Mortality,2015,15.03214077,33.87799067,1.954802286,1493,Austria,Total density per million population: Radiotherapy units,Europe,2010,5.48,8644039.0,4237047.0,4406991.0,43915.228020857
Lung,Female,Mortality,2018,14.69902493,34.94126585,1.948792211,1570,Austria,Total density per million population: Radiotherapy units,Europe,2013,5.41,8841650.0,4348396.0,4493255.0,51194.0749841299
Lung,Female,Mortality,2022,14.52318218,38.27123904,1.841865806,1762,Austria,Total density per million population: Radiotherapy units,Europe,2017,8.44,9064677.0,4460698.0,4603980.0,52336.7725223758
Lung,Male,Incidence,2015,42.94773568,67.92346818,5.017139244,17292,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Lung,Male,Mortality,2015,31.17445024,49.79561682,3.342029298,12677,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Lung,Male,Mortality,2018,27.50949524,51.50776311,2.797884499,13187,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2013,3.0,51640894.0,25836216.0,25804678.0,35363.9508228687
Lung,Male,Mortality,2022,23.34107406,53.69999,2.4064424,13715,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2017,4.25,51782512.0,25840655.0,25941857.0,34822.4048404971
Lung,Female,Incidence,2015,14.68306165,29.14841671,1.700677348,7431,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Lung,Female,Mortality,2015,8.239805866,18.52224784,0.8397130063,4722,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2010,3.07,50983912.0,25576742.0,25407170.0,30171.7906545222
Lung,Female,Mortality,2018,6.971252908,18.14861976,0.6865297275,4664,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2013,3.0,51640894.0,25836216.0,25804678.0,35363.9508228687
Lung,Female,Mortality,2022,6.147250426,18.93145009,0.609813694,4869,South Korea,Total density per million population: Radiotherapy units,Western Pacific,2017,4.25,51782512.0,25840655.0,25941857.0,34822.4048404971
Lung,Male,Incidence,2015,16.23645667,8.367923381,2.016242351,53,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Lung,Male,Mortality,2015,7.699301666,3.373745777,0.9456958785,76,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Lung,Male,Mortality,2018,4.267200252,2.404146853,0.5420977738,64,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2013,1.19,4323387.0,2662068.0,1661319.0,32067.9623756889
Lung,Male,Mortality,2022,8.529084648,3.318939367,0.9626130247,93,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2017,1.4,4589511.0,2802100.0,1787410.0,39981.7691035833
Lung,Female,Incidence,2015,3.707580003,2.735437594,0.3823230629,18,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Lung,Female,Mortality,2015,3.759152976,1.959838484,0.4713683432,31,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.46,3834454.0,2252690.0,1581764.0,29882.2126495698
Lung,Female,Mortality,2018,3.117794294,1.56502247,0.205614058,26,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2013,1.19,4323387.0,2662068.0,1661319.0,32067.9623756889
Lung,Female,Mortality,2022,2.942392845,1.846245771,0.2999414069,33,Kuwait,Total density per million population: Radiotherapy units,Eastern Mediterranean,2017,1.4,4589511.0,2802100.0,1787410.0,39981.7691035833
Lung,Male,Mortality,2018,20.38654711,12.85189231,2.912889485,403,Kyrgyzstan,Total density per million population: Radiotherapy units,Europe,2013,0.54,6341732.0,3142590.0,3199142.0,1283.5203037417
Lung,Female,Mortality,2018,4.306426724,3.670714911,0.5569633439,117,Kyrgyzstan,Total density per million population: Radiotherapy units,Europe,2013,0.54,6341732.0,3142590.0,3199142.0,1283.5203037417
Lung,Male,Incidence,2015,48.0345763,85.04516096,6.202728215,772,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Lung,Male,Mortality,2015,40.57039066,74.24927265,5.118939057,674,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Lung,Male,Mortality,2018,41.19676764,78.66729931,5.295318243,698,Latvia,Total density per million population: Radiotherapy units,Europe,2013,5.37,1927588.0,887388.0,1040200.0,17252.1710428626
Lung,Male,Mortality,2022,38.92411886,79.01788124,4.985766184,688,Latvia,Total density per million population: Radiotherapy units,Europe,2017,6.36,1881063.0,870579.0,1010484.0,20221.103686109
Lung,Female,Incidence,2015,9.412881945,22.80855583,1.183130684,244,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Lung,Female,Mortality,2015,7.679517949,20.28465825,0.9998126171,217,Latvia,Total density per million population: Radiotherapy units,Europe,2010,4.88,1977867.0,907806.0,1070061.0,13321.9753140616
Lung,Female,Mortality,2018,7.698285995,22.40591439,0.9564752261,233,Latvia,Total density per million population: Radiotherapy units,Europe,2013,5.37,1927588.0,887388.0,1040200.0,17252.1710428626
Lung,Female,Mortality,2022,6.677988566,21.1164139,0.8190822543,213,Latvia,Total density per million population: Radiotherapy units,Europe,2017,6.36,1881063.0,870579.0,1010484.0,20221.103686109
Lung,Male,Incidence,2015,51.34503839,90.43807907,6.45429195,1210,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Lung,Male,Mortality,2015,45.89866033,82.06695109,5.849095079,1098,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Lung,Male,Mortality,2018,38.25425435,71.81192834,5.009108453,931,Lithuania,Total density per million population: Radiotherapy units,Europe,2013,3.65,2802478.0,1296652.0,1505826.0,19247.2315367967
Lung,Female,Incidence,2015,8.445947015,20.35765658,1.021966148,319,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Lung,Female,Mortality,2015,5.793312721,15.6990079,0.6787417835,246,Lithuania,Total density per million population: Radiotherapy units,Europe,2010,3.91,2905764.0,1338185.0,1567580.0,14269.8039878287
Lung,Female,Mortality,2018,6.121004766,17.87255473,0.743403597,269,Lithuania,Total density per million population: Radiotherapy units,Europe,2013,3.65,2802478.0,1296652.0,1505826.0,19247.2315367967
